0.87	0.685203	-0.728343	4.57411	4.30307	-19.7589
0.88	0.729591	-0.683874	4.29485	4.58183	-19.759
0.89	0.7711	-0.636706	3.99862	4.8425	-19.759
0.9	0.809564	-0.587024	3.68661	5.08406	-19.759
0.91	0.844832	-0.535025	3.36005	5.30554	-19.7591
0.92	0.876765	-0.480913	3.02022	5.50608	-19.7591
0.93	0.905236	-0.424903	2.66846	5.68488	-19.7591
0.94	0.930134	-0.367216	2.30618	5.84124	-19.7591
0.95	0.95136	-0.308079	1.93478	5.97454	-19.7592
0.96	0.96883	-0.247725	1.55575	6.08425	-19.7592
0.97	0.982475	-0.186394	1.17058	6.16994	-19.7592
0.98	0.992241	-0.124326	0.780789	6.23127	-19.7592
0.99	0.99809	-0.061768	0.387914	6.26801	-19.7592
1	0.999999	0.00103399	-0.00649362	6.28	-19.7592
1.01	0.997961	0.0638319	-0.400875	6.26719	-19.7592
1.02	0.991982	0.126378	-0.793674	6.22965	-19.7592
1.03	0.982087	0.188425	-1.18334	6.16751	-19.7592
1.04	0.968315	0.249728	-1.56833	6.08102	-19.7592
1.05	0.95072	0.310045	-1.94714	5.97052	-19.7592
1.06	0.929372	0.369138	-2.31825	5.83646	-19.7591
1.07	0.904355	0.426774	-2.68021	5.67935	-19.7591
1.08	0.875768	0.482726	-3.0316	5.49982	-19.7591
1.09	0.843723	0.536771	-3.37101	5.29858	-19.7591
1.1	0.808348	0.588697	-3.69712	5.07642	-19.759
1.11	0.769781	0.638299	-4.00863	4.83423	-19.759
1.12	0.728175	0.685382	-4.30431	4.57294	-19.759
1.13	0.683695	0.729758	-4.583	4.2936	-19.7589
1.14	0.636515	0.771254	-4.8436	3.99732	-19.7589
1.15	0.586823	0.809705	-5.08508	3.68525	-19.7589
1.16	0.534814	0.844959	-5.30648	3.35863	-19.7588
1.17	0.480693	0.876877	-5.50694	3.01875	-19.7588
1.18	0.424675	0.905334	-5.68565	2.66696	-19.7588
1.19	0.36698	0.930216	-5.84191	2.30464	-19.7588
1.2	0.307837	0.951426	-5.97512	1.93321	-19.7587
1.21	0.247478	0.968881	-6.08473	1.55416	-19.7587
1.22	0.186142	0.98251	-6.17033	1.16897	-19.7587
1.23	0.124071	0.99226	-6.23156	0.779168	-19.7587
1.24	0.0615108	0.998093	-6.26819	0.386288	-19.7587
1.25	-0.0012925	0.999986	-6.28008	-0.00811691	-19.7587
1.26	-0.0640907	0.997931	-6.26717	-0.40249	-19.7587
1.27	-0.126636	0.991936	-6.22952	-0.795274	-19.7587
1.28	-0.188681	0.982025	-6.16728	-1.18492	-19.7587
1.29	-0.249982	0.968238	-6.08069	-1.56988	-19.7587
1.3	-0.310295	0.950628	-5.9701	-1.94865	-19.7587
1.31	-0.369384	0.929265	-5.83594	-2.31973	-19.7588
1.32	-0.427014	0.904233	-5.67873	-2.68165	-19.7588
1.33	-0.482958	0.875632	-5.49911	-3.03298	-19.7588
1.34	-0.536996	0.843573	-5.29778	-3.37234	-19.7588
1.35	-0.588914	0.808185	-5.07554	-3.69838	-19.7589
1.36	-0.638507	0.769606	-4.83325	-4.00982	-19.7589
1.37	-0.685579	0.727988	-4.57189	-4.30544	-19.7589
1.38	-0.729945	0.683497	-4.29248	-4.58405	-19.759
1.39	-0.771429	0.636307	-3.99612	-4.84457	-19.759
1.4	-0.809867	0.586606	-3.68398	-5.08596	-19.759
1.41	-0.845108	0.534588	-3.3573	-5.30728	-19.7591
1.42	-0.877013	0.48046	-3.01737	-5.50764	-19.7591
1.43	-0.905456	0.424435	-2.66552	-5.68626	-19.7591
1.44	-0.930324	0.366735	-2.30316	-5.84243	-19.7591
1.45	-0.951519	0.307587	-1.9317	-5.97554	-19.7592
1.46	-0.968957	0.247224	-1.55261	-6.08505	-19.7592
1.47	-0.982571	0.185886	-1.16739	-6.17055	-19.7592
1.48	-0.992305	0.123813	-0.777568	-6.23168	-19.7592
1.49	-0.998122	0.061252	-0.384673	-6.26821	-19.7592
1.5	-0.999999	-0.00155098	0.00974042	-6.27999	-19.7592
1.51	-0.997927	-0.0643478	0.404115	-6.26698	-19.7592
1.52	-0.991916	-0.126891	0.796895	-6.22924	-19.7592
1.53	-0.98199	-0.188933	1.18653	-6.16689	-19.7592
1.54	-0.968186	-0.250229	1.57148	-6.08021	-19.7592
1.55	-0.95056	-0.310537	1.95022	-5.96952	-19.7592
1.56	-0.929181	-0.369619	2.32127	-5.83526	-19.7591
1.57	-0.904135	-0.427242	2.68315	-5.67797	-19.7591
1.58	-0.875518	-0.483178	3.03444	-5.49826	-19.7591
1.59	-0.843446	-0.537207	3.37375	-5.29684	-19.7591
1.6	-0.808043	-0.589115	3.69974	-5.07451	-19.759
1.61	-0.769451	-0.638697	4.01113	-4.83215	-19.759
1.62	-0.727821	-0.685758	4.30668	-4.57072	-19.759
1.63	-0.683318	-0.730112	4.58522	-4.29123	-19.7589
1.64	-0.636116	-0.771583	4.84567	-3.99481	-19.7589
1.65	-0.586404	-0.810008	5.08699	-3.68262	-19.7589
1.66	-0.534377	-0.845235	5.30822	-3.35589	-19.7588
1.67	-0.48024	-0.877126	5.5085	-3.01591	-19.7588
1.68	-0.424207	-0.905553	5.68703	-2.66402	-19.7588
1.69	-0.366499	-0.930406	5.84311	-2.30162	-19.7588
1.7	-0.307345	-0.951586	5.97612	-1.93013	-19.7587
1.71	-0.246977	-0.969008	6.08554	-1.55101	-19.7587
1.72	-0.185634	-0.982606	6.17093	-1.16578	-19.7587
1.73	-0.123558	-0.992324	6.23196	-0.775946	-19.7587
1.74	-0.0609948	-0.998125	6.26839	-0.383047	-19.7587
1.75	0.0018095	-0.999985	6.28007	0.0113637	-19.7587
1.76	0.0646067	-0.997897	6.26696	0.40573	-19.7587
1.77	0.127149	-0.99187	6.22911	0.798494	-19.7587
1.78	0.189189	-0.981928	6.16667	1.18811	-19.7587
1.79	0.250482	-0.968108	6.07988	1.57303	-19.7587
1.8	0.310787	-0.950467	5.96909	1.95174	-19.7587
1.81	0.369864	-0.929073	5.83474	2.32275	-19.7588
1.82	0.427481	-0.904012	5.67735	2.68458	-19.7588
1.83	0.483411	-0.875382	5.49754	3.03582	-19.7588
1.84	0.537432	-0.843296	5.29604	3.37507	-19.7588
1.85	0.589332	-0.80788	5.07362	3.701	-19.7589
1.86	0.638905	-0.769276	4.83118	4.01232	-19.7589
1.87	0.685955	-0.727634	4.56966	4.3078	-19.7589
1.88	0.730298	-0.68312	4.29011	4.58627	-19.759
1.89	0.771757	-0.635908	3.99361	4.84664	-19.759
1.9	0.81017	-0.586187	3.68135	5.08787	-19.759
1.91	0.845385	-0.534151	3.35456	5.30901	-19.7591
1.92	0.877261	-0.480007	3.01452	5.5092	-19.7591
1.93	0.905675	-0.423967	2.66258	5.68764	-19.7591
1.94	0.930513	-0.366254	2.30014	5.84362	-19.7591
1.95	0.951678	-0.307095	1.92861	5.97654	-19.7592
1.96	0.969085	-0.246723	1.54946	6.08585	-19.7592
1.97	0.982667	-0.185378	1.1642	6.17115	-19.7592
1.98	0.992369	-0.1233	0.774346	6.23208	-19.7592
1.99	0.998154	-0.060736	0.381432	6.26841	-19.7592
2	0.999998	0.00206797	-0.0129872	6.27999	-19.7592
2.01	0.997894	0.0648638	-0.407355	6.26677	-19.7592
2.02	0.991851	0.127403	-0.800115	6.22882	-19.7592
2.03	0.981892	0.18944	-1.18972	6.16628	-19.7592
2.04	0.968056	0.250729	-1.57462	6.07939	-19.7592
2.05	0.950399	0.311028	-1.95331	5.96851	-19.7592
2.06	0.92899	0.370099	-2.32429	5.83406	-19.7591
2.07	0.903914	0.427709	-2.68609	5.67658	-19.7591
2.08	0.875269	0.483631	-3.03728	5.49669	-19.7591
2.09	0.843168	0.537643	-3.37649	5.2951	-19.7591
2.1	0.807739	0.589533	-3.70236	5.0726	-19.759
2.11	0.769121	0.639095	-4.01362	4.83008	-19.759
2.12	0.727466	0.686134	-4.30904	4.56849	-19.759
2.13	0.68294	0.730465	-4.58744	4.28886	-19.7589
2.14	0.635717	0.771912	-4.84773	3.99231	-19.7589
2.15	0.585985	0.810311	-5.08889	3.67999	-19.7589
2.16	0.53394	0.845511	-5.30995	3.35314	-19.7588
2.17	0.479786	0.877374	-5.51005	3.01306	-19.7588
2.18	0.423739	0.905772	-5.6884	2.66108	-19.7588
2.19	0.366018	0.930595	-5.84429	2.29859	-19.7588
2.2	0.306853	0.951744	-5.97711	1.92704	-19.7587
2.21	0.246476	0.969136	-6.08634	1.54787	-19.7587
2.22	0.185126	0.982702	-6.17153	1.16259	-19.7587
2.23	0.123045	0.992388	-6.23236	0.772724	-19.7587
2.24	0.0604788	0.998156	-6.26859	0.379807	-19.7587
2.25	-0.0023265	0.999984	-6.28007	-0.0146104	-19.7587
2.26	-0.0651226	0.997864	-6.26675	-0.40897	-19.7587
2.27	-0.127662	0.991805	-6.2287	-0.801715	-19.7587
2.28	-0.189697	0.98183	-6.16605	-1.19129	-19.7587
2.29	-0.250983	0.967979	-6.07907	-1.57617	-19.7587
2.3	-0.311278	0.950306	-5.96808	-1.95483	-19.7587
2.31	-0.370344	0.928882	-5.83354	-2.32576	-19.7588
2.32	-0.427949	0.903791	-5.67596	-2.68752	-19.7588
2.33	-0.483863	0.875132	-5.49597	-3.03866	-19.7588
2.34	-0.537868	0.843018	-5.29429	-3.37781	-19.7588
2.35	-0.589749	0.807576	-5.07171	-3.70363	-19.7589
2.36	-0.639302	0.768945	-4.8291	-4.01482	-19.7589
2.37	-0.686331	0.727279	-4.56744	-4.31016	-19.7589
2.38	-0.730651	0.682742	-4.28773	-4.58849	-19.759
2.39	-0.772086	0.635509	-3.99111	-4.8487	-19.759
2.4	-0.810473	0.585768	-3.67872	-5.08977	-19.759
2.41	-0.845661	0.533714	-3.35181	-5.31075	-19.7591
2.42	-0.877509	0.479553	-3.01167	-5.51076	-19.7591
2.43	-0.905894	0.423499	-2.65964	-5.68901	-19.7591
2.44	-0.930702	0.365773	-2.29711	-5.84481	-19.7591
2.45	-0.951836	0.306603	-1.92552	-5.97753	-19.7592
2.46	-0.969213	0.246222	-1.54632	-6.08666	-19.7592
2.47	-0.982763	0.184869	-1.16101	-6.17175	-19.7592
2.48	-0.992433	0.122787	-0.771123	-6.23248	-19.7592
2.49	-0.998185	0.0602199	-0.378191	-6.2686	-19.7592
2.5	-0.999997	-0.00258497	0.016234	-6.27998	-19.7592
2.51	-0.99786	-0.0653797	0.410595	-6.26656	-19.7592
2.52	-0.991785	-0.127916	0.803335	-6.22841	-19.7592
2.53	-0.981794	-0.189948	1.1929	-6.16566	-19.7592
2.54	-0.967927	-0.25123	1.57776	-6.07858	-19.7592
2.55	-0.950238	-0.311519	1.95639	-5.9675	-19.7592
2.56	-0.928799	-0.370579	2.3273	-5.83286	-19.7591
2.57	-0.903692	-0.428177	2.68902	-5.67519	-19.7591
2.58	-0.875018	-0.484083	3.04012	-5.49512	-19.7591
2.59	-0.84289	-0.538079	3.37923	-5.29335	-19.7591
2.6	-0.807434	-0.58995	3.70499	-5.07068	-19.759
2.61	-0.76879	-0.639493	4.01612	-4.828	-19.759
2.62	-0.727111	-0.68651	4.3114	-4.56626	-19.759
2.63	-0.682562	-0.730818	4.58966	-4.28649	-19.7589
2.64	-0.635318	-0.77224	4.8498	-3.9898	-19.7589
2.65	-0.585566	-0.810614	5.09079	-3.67736	-19.7589
2.66	-0.533502	-0.845787	5.31169	-3.3504	-19.7588
2.67	-0.479333	-0.877622	5.51161	-3.01021	-19.7588
2.68	-0.42327	-0.905991	5.68978	-2.65814	-19.7588
2.69	-0.365537	-0.930784	5.84548	-2.29557	-19.7588
2.7	-0.306361	-0.951903	5.97811	-1.92394	-19.7587
2.71	-0.245975	-0.969263	6.08714	-1.54472	-19.7587
2.72	-0.184618	-0.982797	6.17213	-1.1594	-19.7587
2.73	-0.122532	-0.992451	6.23276	-0.769502	-19.7587
2.74	-0.0599627	-0.998187	6.26878	-0.376566	-19.7587
2.75	0.0028435	-0.999983	6.28006	0.0178572	-19.7587
2.76	0.0656385	-0.99783	6.26654	0.41221	-19.7587
2.77	0.128174	-0.991738	6.22828	0.804935	-19.7587
2.78	0.190204	-0.981731	6.16544	1.19448	-19.7587
2.79	0.251483	-0.967849	6.07825	1.57931	-19.7587
2.8	0.311769	-0.950145	5.96707	1.95791	-19.7587
2.81	0.370825	-0.928691	5.83233	2.32878	-19.7588
2.82	0.428416	-0.90357	5.67457	2.69045	-19.7588
2.83	0.484316	-0.874882	5.4944	3.0415	-19.7588
2.84	0.538304	-0.84274	5.29255	3.38055	-19.7588
2.85	0.590167	-0.807271	5.06979	3.70625	-19.7589
2.86	0.6397	-0.768615	4.82703	4.01731	-19.7589
2.87	0.686707	-0.726924	4.56521	4.31252	-19.7589
2.88	0.731004	-0.682364	4.28536	4.5907	-19.759
2.89	0.772415	-0.63511	3.9886	4.85076	-19.759
2.9	0.810776	-0.585349	3.67609	5.09167	-19.759
2.91	0.845936	-0.533277	3.34907	5.31248	-19.7591
2.92	0.877757	-0.479099	3.00882	5.51232	-19.7591
2.93	0.906113	-0.42303	2.6567	5.69039	-19.7591
2.94	0.930891	-0.365291	2.29409	5.846	-19.7591
2.95	0.951995	-0.30611	1.92243	5.97853	-19.7592
2.96	0.96934	-0.245721	1.54317	6.08745	-19.7592
2.97	0.982858	-0.184361	1.15782	6.17235	-19.7592
2.98	0.992496	-0.122274	0.767901	6.23288	-19.7592
2.99	0.998216	-0.0597039	0.37495	6.2688	-19.7592
3	0.999995	0.00310196	-0.0194808	6.27997	-19.7592
3.01	0.997826	0.0658955	-0.413835	6.26635	-19.7592
3.02	0.991718	0.128429	-0.806555	6.22799	-19.7592
3.03	0.981695	0.190455	-1.19609	6.16505	-19.7592
3.04	0.967797	0.25173	-1.58091	6.07776	-19.7592
3.05	0.950077	0.312011	-1.95948	5.96649	-19.7592
3.06	0.928607	0.37106	-2.33032	5.83165	-19.7591
3.07	0.903471	0.428644	-2.69195	5.6738	-19.7591
3.08	0.874768	0.484536	-3.04296	5.49354	-19.7591
3.09	0.842612	0.538515	-3.38196	5.2916	-19.7591
3.1	0.807129	0.590368	-3.70761	5.06877	-19.759
3.11	0.768459	0.63989	-4.01862	4.82593	-19.759
3.12	0.726756	0.686886	-4.31376	4.56403	-19.759
3.13	0.682184	0.731171	-4.59187	4.28412	-19.7589
3.14	0.634919	0.772568	-4.85186	3.98729	-19.7589
3.15	0.585147	0.810916	-5.09269	3.67472	-19.7589
3.16	0.533065	0.846063	-5.31342	3.34765	-19.7588
3.17	0.478879	0.877869	-5.51317	3.00736	-19.7588
3.18	0.422802	0.90621	-5.69115	2.6552	-19.7588
3.19	0.365056	0.930973	-5.84667	2.29255	-19.7588
3.2	0.305868	0.952061	-5.9791	1.92085	-19.7587
3.21	0.245474	0.96939	-6.08793	1.54157	-19.7587
3.22	0.18411	0.982893	-6.17273	1.15621	-19.7587
3.23	0.122019	0.992514	-6.23316	0.76628	-19.7587
3.24	0.0594466	0.998218	-6.26898	0.373325	-19.7587
3.25	-0.0033605	0.999981	-6.28005	-0.0211039	-19.7587
3.26	-0.0661544	0.997796	-6.26633	-0.415449	-19.7587
3.27	-0.128687	0.991672	-6.22787	-0.808155	-19.7587
3.28	-0.190712	0.981633	-6.16482	-1.19767	-19.7587
3.29	-0.251983	0.967719	-6.07744	-1.58246	-19.7587
3.3	-0.31226	0.949984	-5.96606	-1.961	-19.7587
3.31	-0.371305	0.928499	-5.83113	-2.33179	-19.7588
3.32	-0.428883	0.903348	-5.67318	-2.69338	-19.7588
3.33	-0.484768	0.874631	-5.49283	-3.04434	-19.7588
3.34	-0.53874	0.842461	-5.2908	-3.38328	-19.7588
3.35	-0.590584	0.806965	-5.06788	-3.70887	-19.7589
3.36	-0.640097	0.768284	-4.82495	-4.01981	-19.7589
3.37	-0.687083	0.726569	-4.56298	-4.31488	-19.7589
3.38	-0.731357	0.681986	-4.28299	-4.59292	-19.759
3.39	-0.772743	0.634711	-3.98609	-4.85283	-19.759
3.4	-0.811078	0.58493	-3.67346	-5.09357	-19.759
3.41	-0.846212	0.532839	-3.34632	-5.31421	-19.7591
3.42	-0.878005	0.478645	-3.00597	-5.51387	-19.7591
3.43	-0.906331	0.422562	-2.65376	-5.69176	-19.7591
3.44	-0.93108	0.36481	-2.29107	-5.84718	-19.7591
3.45	-0.952153	0.305618	-1.91933	-5.97952	-19.7592
3.46	-0.969467	0.24522	-1.54002	-6.08825	-19.7592
3.47	-0.982953	0.183853	-1.15463	-6.17295	-19.7592
3.48	-0.992559	0.121761	-0.764679	-6.23327	-19.7592
3.49	-0.998247	0.0591878	-0.371709	-6.26899	-19.7592
3.5	-0.999993	-0.00361895	0.0227276	-6.27996	-19.7592
3.51	-0.997792	-0.0664114	0.417075	-6.26614	-19.7592
3.52	-0.991652	-0.128942	0.809775	-6.22757	-19.7592
3.53	-0.981597	-0.190963	1.19928	-6.16443	-19.7592
3.54	-0.967666	-0.25223	1.58405	-6.07694	-19.7592
3.55	-0.949916	-0.312502	1.96256	-5.96547	-19.7592
3.56	-0.928415	-0.37154	2.33333	-5.83045	-19.7591
3.57	-0.903249	-0.429111	2.69489	-5.6724	-19.7591
3.58	-0.874517	-0.484988	3.0458	-5.49197	-19.7591
3.59	-0.842333	-0.53895	3.3847	-5.28985	-19.7591
3.6	-0.806823	-0.590785	3.71023	-5.06685	-19.759
3.61	-0.768129	-0.640287	4.02111	-4.82385	-19.759
3.62	-0.726401	-0.687262	4.31612	-4.5618	-19.759
3.63	-0.681806	-0.731523	4.59409	-4.28174	-19.7589
3.64	-0.634519	-0.772897	4.85392	-3.98478	-19.7589
3.65	-0.584728	-0.811219	5.09459	-3.67209	-19.7589
3.66	-0.532628	-0.846338	5.31515	-3.3449	-19.7588
3.67	-0.478425	-0.878117	5.51472	-3.00451	-19.7588
3.68	-0.422333	-0.906429	5.69252	-2.65225	-19.7588
3.69	-0.364574	-0.931162	5.84785	-2.28953	-19.7588
3.7	-0.305376	-0.952219	5.9801	-1.91776	-19.7587
3.71	-0.244972	-0.969517	6.08873	-1.53843	-19.7587
3.72	-0.183602	-0.982988	6.17333	-1.15302	-19.7587
3.73	-0.121506	-0.992577	6.23355	-0.763057	-19.7587
3.74	-0.0589305	-0.998249	6.26917	-0.370084	-19.7587
3.75	0.0038775	-0.999979	6.28004	0.0243507	-19.7587
3.76	0.0666702	-0.997762	6.26611	0.418689	-19.7587
3.77	0.1292	-0.991605	6.22745	0.811374	-19.7587
3.78	0.191219	-0.981534	6.1642	1.20086	-19.7587
3.79	0.252484	-0.967588	6.07662	1.5856	-19.7587
3.8	0.312751	-0.949822	5.96504	1.96408	-19.7587
3.81	0.371785	-0.928307	5.82992	2.33481	-19.7588
3.82	0.42935	-0.903126	5.67178	2.69632	-19.7588
3.83	0.48522	-0.87438	5.49125	3.04718	-19.7588
3.84	0.539175	-0.842182	5.28905	3.38602	-19.7588
3.85	0.591001	-0.80666	5.06596	3.71149	-19.7589
3.86	0.640494	-0.767953	4.82287	4.0223	-19.7589
3.87	0.687459	-0.726214	4.56074	4.31724	-19.7589
3.88	0.731709	-0.681608	4.28061	4.59513	-19.759
3.89	0.773071	-0.634311	3.98358	4.85489	-19.759
3.9	0.811381	-0.58451	3.67082	5.09547	-19.759
3.91	0.846487	-0.532402	3.34357	5.31594	-19.7591
3.92	0.878252	-0.478191	3.00312	5.51542	-19.7591
3.93	0.90655	-0.422093	2.65082	5.69313	-19.7591
3.94	0.931268	-0.364329	2.28805	5.84837	-19.7591
3.95	0.952311	-0.305126	1.91624	5.98051	-19.7592
3.96	0.969593	-0.244719	1.53687	6.08905	-19.7592
3.97	0.983048	-0.183345	1.15144	6.17354	-19.7592
3.98	0.992622	-0.121248	0.761456	6.23367	-19.7592
3.99	0.998277	-0.0586717	0.368468	6.26918	-19.7592
4	0.999991	0.00413594	-0.0259744	6.27995	-19.7592
4.01	0.997758	0.0669272	-0.420314	6.26592	-19.7592
4.02	0.991585	0.129454	-0.812995	6.22715	-19.7592
4.03	0.981498	0.19147	-1.20247	6.16381	-19.7592
4.04	0.967536	0.25273	-1.58719	6.07613	-19.7592
4.05	0.949754	0.312993	-1.96565	5.96446	-19.7592
4.06	0.928223	0.37202	-2.33635	5.82924	-19.7591
4.07	0.903027	0.429578	-2.69782	5.67101	-19.7591
4.08	0.874267	0.48544	-3.04864	5.49039	-19.7591
4.09	0.842054	0.539386	-3.38743	5.2881	-19.7591
4.1	0.806518	0.591202	-3.71285	5.06493	-19.759
4.11	0.767797	0.640684	-4.0236	4.82177	-19.759
4.12	0.726046	0.687637	-4.31848	4.55957	-19.759
4.13	0.681428	0.731876	-4.5963	4.27937	-19.7589
4.14	0.63412	0.773225	-4.85598	3.98227	-19.7589
4.15	0.584308	0.811521	-5.09649	3.66946	-19.7589
4.16	0.53219	0.846614	-5.31688	3.34215	-19.7588
4.17	0.477971	0.878364	-5.51627	3.00166	-19.7588
4.18	0.421865	0.906647	-5.69389	2.64931	-19.7588
4.19	0.364093	0.93135	-5.84904	2.2865	-19.7588
4.2	0.304884	0.952377	-5.98109	1.91467	-19.7587
4.21	0.244471	0.969644	-6.08952	1.53528	-19.7587
4.22	0.183093	0.983082	-6.17392	1.14983	-19.7587
4.23	0.120993	0.99264	-6.23395	0.759834	-19.7587
4.24	0.0584144	0.998279	-6.26936	0.366843	-19.7587
4.25	-0.00439449	0.999977	-6.28002	-0.0275974	-19.7587
4.26	-0.0671861	0.997727	-6.26589	-0.421928	-19.7587
4.27	-0.129712	0.991538	-6.22703	-0.814594	-19.7587
4.28	-0.191727	0.981435	-6.16358	-1.20404	-19.7587
4.29	-0.252984	0.967458	-6.0758	-1.58874	-19.7587
4.3	-0.313243	0.94966	-5.96403	-1.96716	-19.7587
4.31	-0.372264	0.928114	-5.82871	-2.33782	-19.7588
4.32	-0.429817	0.902904	-5.67039	-2.69925	-19.7588
4.33	-0.485672	0.874129	-5.48968	-3.05002	-19.7588
4.34	-0.53961	0.841904	-5.2873	-3.38875	-19.7588
4.35	-0.591418	0.806354	-5.06404	-3.71411	-19.7589
4.36	-0.640891	0.767621	-4.82079	-4.0248	-19.7589
4.37	-0.687834	0.725858	-4.55851	-4.3196	-19.7589
