0.42	-0.876099	0.478173	-3.0117	-5.52436	-19.7592	6.28
0.43	-0.904458	0.422017	-2.65809	-5.70313	-19.7592	6.28
0.44	-0.929226	0.364186	-2.29389	-5.85928	-19.7592	6.28
0.45	-0.950305	0.304909	-1.92057	-5.99218	-19.7592	6.28
0.46	-0.967612	0.244421	-1.5396	-6.1013	-19.7592	6.28
0.47	-0.981076	0.182964	-1.15249	-6.1862	-19.7592	6.28
0.48	-0.990646	0.120779	-0.760799	-6.24654	-19.7592	6.28
0.49	-0.996282	0.0581154	-0.366076	-6.28208	-19.7592	6.28
0.5	-0.997963	-0.00477918	0.030105	-6.29268	-19.7592	6.28
0.51	-0.995681	-0.0676548	0.426166	-6.27829	-19.7592	6.28
0.52	-0.989445	-0.130262	0.82053	-6.23897	-19.7592	6.28
0.53	-0.979281	-0.192352	1.21163	-6.17488	-19.7592	6.28
0.54	-0.965229	-0.253678	1.5979	-6.08628	-19.7592	6.28
0.55	-0.947344	-0.313997	1.97781	-5.97352	-19.7592	6.28
0.56	-0.925699	-0.373069	2.34984	-5.83705	-19.7592	6.28
0.57	-0.900379	-0.43066	2.71252	-5.67742	-19.7592	6.28
0.58	-0.871484	-0.486542	3.0644	-5.49527	-19.7592	6.28
0.59	-0.839131	-0.540493	3.40409	-5.29132	-19.7592	6.28
0.6	-0.803448	-0.592299	3.73023	-5.0664	-19.7592	6.28
0.61	-0.764576	-0.641754	4.04154	-4.8214	-19.7592	6.28
0.62	-0.722671	-0.688663	4.33677	-4.5573	-19.7592	6.28
0.63	-0.677898	-0.73284	4.61476	-4.27516	-19.7592	6.28
0.64	-0.630437	-0.77411	4.8744	-3.9761	-19.7592	6.28
0.65	-0.580475	-0.812309	5.11468	-3.66131	-19.7592	6.28
0.66	-0.528211	-0.847288	5.33463	-3.33206	-19.7592	6.28
0.67	-0.473853	-0.878907	5.53341	-2.98965	-19.7592	6.28
0.68	-0.417616	-0.907041	5.71021	-2.63544	-19.7592	6.28
0.69	-0.359724	-0.931581	5.86435	-2.27086	-19.7592	6.28
0.7	-0.300407	-0.952429	5.99523	-1.89734	-19.7592	6.28
0.71	-0.239899	-0.969503	6.10233	-1.51637	-19.7592	6.28
0.72	-0.178441	-0.982736	6.18524	-1.12946	-19.7592	6.28
0.73	-0.116276	-0.992077	6.24364	-0.738155	-19.7592	6.28
0.74	-0.0536504	-0.99749	6.2773	-0.344001	-19.7592	6.28
0.75	0.00918741	-0.998953	6.28611	0.0514399	-19.7592	6.28
0.76	0.0719888	-0.996462	6.27003	0.446601	-19.7592	6.28
0.77	0.134505	-0.990027	6.22915	0.83992	-19.7592	6.28
0.78	0.19649	-0.979675	6.16363	1.22984	-19.7592	6.28
0.79	0.257697	-0.965447	6.07373	1.61482	-19.7592	6.28
0.8	0.317884	-0.9474	5.95983	1.99335	-19.7592	6.28
0.81	0.376815	-0.925606	5.82239	2.36392	-19.7592	6.28
0.82	0.434255	-0.900153	5.66195	2.72508	-19.7592	6.28
0.83	0.489979	-0.871141	5.47915	3.07541	-19.7592	6.28
0.84	0.543766	-0.838685	5.27473	3.41353	-19.7592	6.28
0.85	0.595404	-0.802915	5.0495	3.7381	-19.7592	6.28
0.86	0.64469	-0.763973	4.80435	4.04785	-19.7592	6.28
0.87	0.691428	-0.722012	4.54026	4.34156	-19.7592	6.28
0.88	0.735435	-0.677199	4.25827	4.61809	-19.7592	6.28
0.89	0.776538	-0.629711	3.9595	4.87634	-19.7592	6.28
0.9	0.814573	-0.579736	3.64513	5.1153	-19.7592	6.28
0.91	0.849392	-0.527472	3.3164	5.33404	-19.7592	6.28
0.92	0.880858	-0.473126	2.97461	5.5317	-19.7592	6.28
0.93	0.908845	-0.416911	2.6211	5.7075	-19.7592	6.28
0.94	0.933245	-0.359051	2.25728	5.86075	-19.7592	6.28
0.95	0.953961	-0.299773	1.88458	5.99087	-19.7592	6.28
0.96	0.970912	-0.239313	1.50445	6.09732	-19.7592	6.28
0.97	0.984031	-0.177907	1.11841	6.17971	-19.7592	6.28
0.98	0.993266	-0.1158	0.727965	6.23771	-19.7592	6.28
0.99	0.99858	-0.0532352	0.334657	6.27109	-19.7592	6.28
1	0.999954	0.00953949	-0.0599688	6.27971	-19.7592	6.28
1.01	0.997382	0.0722765	-0.454358	6.26356	-19.7592	6.28
1.02	0.990873	0.134728	-0.84696	6.22268	-19.7592	6.28
1.03	0.980454	0.196648	-1.23623	6.15725	-19.7592	6.28
1.04	0.966165	0.257792	-1.62063	6.06751	-19.7592	6.28
1.05	0.948062	0.317919	-1.99866	5.95382	-19.7592	6.28
1.06	0.926218	0.37679	-2.36882	5.81661	-19.7592	6.28
1.07	0.900717	0.434174	-2.72966	5.65644	-19.7592	6.28
1.08	0.87166	0.489844	-3.07975	5.47392	-19.7592	6.28
1.09	0.839162	0.543581	-3.41771	5.26978	-19.7592	6.28
1.1	0.803351	0.595171	-3.74221	5.0448	-19.7592	6.28
1.11	0.764367	0.64441	-4.05197	4.79987	-19.7592	6.28
1.12	0.722365	0.691105	-4.34577	4.53596	-19.7592	6.28
1.13	0.677509	0.735069	-4.62243	4.2541	-19.7592	6.28
1.14	0.629977	0.77613	-4.88088	3.95538	-19.7592	6.28
1.15	0.579956	0.814125	-5.12008	3.641	-19.7592	6.28
1.16	0.527643	0.848902	-5.33908	3.31218	-19.7592	6.28
1.17	0.473245	0.880325	-5.53701	2.97021	-19.7592	6.28
1.18	0.416976	0.908267	-5.71309	2.61644	-19.7592	6.28
1.19	0.359058	0.932619	-5.8666	2.25227	-19.7592	6.28
1.2	0.299721	0.953283	-5.99695	1.87912	-19.7592	6.28
1.21	0.239198	0.970176	-6.1036	1.49848	-19.7592	6.28
1.22	0.177729	0.983232	-6.18612	1.11183	-19.7592	6.28
1.23	0.115557	0.992398	-6.24418	0.720714	-19.7592	6.28
1.24	0.0529278	0.997637	-6.27755	0.32667	-19.7592	6.28
1.25	-0.00991093	0.998927	-6.28606	-0.0687416	-19.7592	6.28
1.26	-0.0727105	0.996262	-6.2697	-0.463957	-19.7592	6.28
1.27	-0.135222	0.989653	-6.2285	-0.85741	-19.7592	6.28
1.28	-0.197198	0.979125	-6.16263	-1.24754	-19.7592	6.28
1.29	-0.258393	0.964719	-6.07233	-1.63281	-19.7592	6.28
1.3	-0.318565	0.94649	-5.95796	-2.01167	-19.7592	6.28
1.31	-0.377474	0.924512	-5.81996	-2.38263	-19.7592	6.28
1.32	-0.434887	0.898869	-5.65886	-2.74422	-19.7592	6.28
1.33	-0.490576	0.869663	-5.47531	-3.09499	-19.7592	6.28
1.34	-0.54432	0.83701	-5.27001	-3.43354	-19.7592	6.28
1.35	-0.595906	0.801038	-5.04379	-3.75854	-19.7592	6.28
1.36	-0.645129	0.761889	-4.79752	-4.06867	-19.7592	6.28
1.37	-0.691793	0.719718	-4.53219	-4.36272	-19.7592	6.28
1.38	-0.735713	0.674692	-4.24884	-4.6395	-19.7592	6.28
1.39	-0.776714	0.626989	-3.9486	-4.8979	-19.7592	6.28
1.4	-0.814633	0.576799	-3.63266	-5.1369	-19.7592	6.28
1.41	-0.849319	0.524319	-3.30226	-5.35554	-19.7592	6.28
1.42	-0.880634	0.469759	-2.95872	-5.55295	-19.7592	6.28
1.43	-0.908454	0.413334	-2.60341	-5.72833	-19.7592	6.28
1.44	-0.932668	0.355268	-2.23773	-5.88099	-19.7592	6.28
1.45	-0.953179	0.295792	-1.86315	-6.0103	-19.7592	6.28
1.46	-0.969906	0.235141	-1.48115	-6.11577	-19.7592	6.28
1.47	-0.982782	0.173557	-1.09324	-6.19696	-19.7592	6.28
1.48	-0.991756	0.111284	-0.70099	-6.25354	-19.7592	6.28
1.49	-0.996793	0.0485693	-0.305944	-6.2853	-19.7592	6.28
1.5	-0.997871	-0.0143385	0.0903205	-6.2921	-19.7592	6.28
1.51	-0.994987	-0.0771894	0.486225	-6.27392	-19.7592	6.28
1.52	-0.988153	-0.139734	0.880194	-6.23082	-19.7592	6.28
1.53	-0.977395	-0.201723	1.27066	-6.16299	-19.7592	6.28
1.54	-0.962757	-0.262912	1.65606	-6.07069	-19.7592	6.28
1.55	-0.944296	-0.323057	2.03487	-5.9543	-19.7592	6.28
1.56	-0.922086	-0.381919	2.40558	-5.81427	-19.7592	6.28
1.57	-0.896216	-0.439265	2.76671	-5.65118	-19.7592	6.28
1.58	-0.866789	-0.494868	3.11683	-5.46567	-19.7592	6.28
1.59	-0.833921	-0.548507	3.45454	-5.25848	-19.7592	6.28
1.6	-0.797744	-0.599968	3.77851	-5.03045	-19.7592	6.28
1.61	-0.758401	-0.649049	4.08745	-4.78248	-19.7592	6.28
1.62	-0.716049	-0.695555	4.38014	-4.51557	-19.7592	6.28
1.63	-0.670856	-0.739301	4.65541	-4.23079	-19.7592	6.28
1.64	-0.623003	-0.780115	4.91218	-3.92926	-19.7592	6.28
1.65	-0.572678	-0.817834	5.14943	-3.61219	-19.7592	6.28
1.66	-0.520082	-0.852311	5.36622	-3.28085	-19.7592	6.28
1.67	-0.465425	-0.883408	5.5617	-2.93656	-19.7592	6.28
1.68	-0.408922	-0.911003	5.7351	-2.58069	-19.7592	6.28
1.69	-0.350798	-0.934988	5.88575	-2.21465	-19.7592	6.28
1.7	-0.291285	-0.955267	6.01304	-1.8399	-19.7592	6.28
1.71	-0.230617	-0.971762	6.11649	-1.45793	-19.7592	6.28
1.72	-0.169036	-0.984407	6.1957	-1.07026	-19.7592	6.28
1.73	-0.106785	-0.993153	6.25035	-0.678418	-19.7592	6.28
1.74	-0.0441113	-0.997967	6.28024	-0.283968	-19.7592	6.28
1.75	0.018737	-0.998829	6.28527	0.111531	-19.7592	6.28
1.76	0.0815111	-0.995738	6.26542	0.506513	-19.7592	6.28
1.77	0.143963	-0.988706	6.22078	0.899416	-19.7592	6.28
1.78	0.205845	-0.977762	6.15153	1.28869	-19.7592	6.28
1.79	0.266912	-0.962949	6.05796	1.67278	-19.7592	6.28
1.8	0.326924	-0.944328	5.94046	2.0502	-19.7592	6.28
1.81	0.385643	-0.921973	5.79948	2.41943	-19.7592	6.28
1.82	0.442837	-0.895972	5.6356	2.77904	-19.7592	6.28
1.83	0.498281	-0.866429	5.44947	3.1276	-19.7592	6.28
1.84	0.551755	-0.833461	5.24183	3.46374	-19.7592	6.28
1.85	0.603049	-0.797199	5.01351	3.78614	-19.7592	6.28
1.86	0.651959	-0.757788	4.76542	4.09353	-19.7592	6.28
1.87	0.698294	-0.715383	4.49854	4.38471	-19.7592	6.28
1.88	0.741871	-0.670152	4.21393	4.65853	-19.7592	6.28
1.89	0.782518	-0.622274	3.91271	4.91391	-19.7592	6.28
1.9	0.820074	-0.571938	3.59608	5.14986	-19.7592	6.28
1.91	0.854392	-0.519344	3.26528	5.36545	-19.7592	6.28
1.92	0.885336	-0.4647	2.92162	5.55983	-19.7592	6.28
1.93	0.912786	-0.408221	2.56646	5.73225	-19.7592	6.28
1.94	0.936632	-0.350131	2.20119	5.88203	-19.7592	6.28
1.95	0.956781	-0.290658	1.82727	6.00858	-19.7592	6.28
1.96	0.973153	-0.230038	1.44615	6.1114	-19.7592	6.28
1.97	0.985685	-0.16851	1.05934	6.1901	-19.7592	6.28
1.98	0.994326	-0.106318	0.668356	6.24437	-19.7592	6.28
1.99	0.999043	-0.0437052	0.274748	6.27399	-19.7592	6.28
2	0.999817	0.0190797	-0.119942	6.27886	-19.7592	6.28
2.01	0.996646	0.0817893	-0.51416	6.25894	-19.7592	6.28
2.02	0.989541	0.144176	-0.906355	6.21432	-19.7592	6.28
2.03	0.978531	0.205994	-1.29498	6.14517	-19.7592	6.28
2.04	0.963658	0.266999	-1.67852	6.05177	-19.7592	6.28
2.05	0.944982	0.32695	-2.05544	5.93447	-19.7592	6.28
2.06	0.922576	0.38561	-2.42428	5.79374	-19.7592	6.28
2.07	0.896529	0.442748	-2.78357	5.63013	-19.7592	6.28
2.08	0.866941	0.498139	-3.13191	5.44428	-19.7592	6.28
2.09	0.833932	0.551562	-3.46791	5.23692	-19.7592	6.28
2.1	0.797629	0.602808	-3.79026	5.00885	-19.7592	6.28
2.11	0.758176	0.651673	-4.09767	4.76098	-19.7592	6.28
2.12	0.715729	0.697965	-4.38893	4.49427	-19.7592	6.28
2.13	0.670455	0.741499	-4.6629	4.20977	-19.7592	6.28
2.14	0.622533	0.782104	-4.91849	3.9086	-19.7592	6.28
2.15	0.57215	0.819619	-5.15467	3.59194	-19.7592	6.28
2.16	0.519507	0.853896	-5.37053	3.26103	-19.7592	6.28
2.17	0.46481	0.884797	-5.56519	2.91719	-19.7592	6.28
2.18	0.408276	0.912201	-5.73788	2.56175	-19.7592	6.28
2.19	0.350128	0.935998	-5.88792	2.19612	-19.7592	6.28
2.2	0.290596	0.956094	-6.01469	1.82173	-19.7592	6.28
2.21	0.229914	0.972408	-6.1177	1.44008	-19.7592	6.28
2.22	0.168322	0.984876	-6.19653	1.05266	-19.7592	6.28
2.23	0.106065	0.993447	-6.25085	0.660994	-19.7592	6.28
2.24	0.0433877	0.998087	-6.28044	0.266642	-19.7592	6.28
2.25	-0.0194612	0.998776	-6.28518	-0.128841	-19.7592	6.28
2.26	-0.082233	0.995512	-6.26504	-0.523889	-19.7592	6.28
2.27	-0.144679	0.988305	-6.22008	-0.916939	-19.7592	6.28
2.28	-0.206552	0.977185	-6.15048	-1.30643	-19.7592	6.28
2.29	-0.267607	0.962194	-6.0565	-1.69082	-19.7592	6.28
2.3	-0.327602	0.943391	-5.9385	-2.06858	-19.7592	6.28
2.31	-0.386299	0.920849	-5.79695	-2.43821	-19.7592	6.28
2.32	-0.443465	0.894658	-5.6324	-2.79825	-19.7592	6.28
2.33	-0.498872	0.864921	-5.4455	-3.14725	-19.7592	6.28
2.34	-0.552302	0.831755	-5.23697	-3.48383	-19.7592	6.28
2.35	-0.603542	0.79529	-5.00764	-3.80665	-19.7592	6.28
2.36	-0.652389	0.755672	-4.75841	-4.11442	-19.7592	6.28
2.37	-0.698648	0.713056	-4.49027	-4.40591	-19.7592	6.28
2.38	-0.742135	0.667612	-4.20429	-4.67997	-19.7592	6.28
2.39	-0.782678	0.619519	-3.90158	-4.93549	-19.7592	6.28
2.4	-0.820115	0.568967	-3.58336	-5.17146	-19.7592	6.28
2.41	-0.854297	0.516158	-3.25088	-5.38692	-19.7592	6.28
2.42	-0.885089	0.4613	-2.90546	-5.58103	-19.7592	6.28
2.43	-0.912368	0.404611	-2.54848	-5.753	-19.7592	6.28
2.44	-0.936025	0.346316	-2.18135	-5.90215	-19.7592	6.28
2.45	-0.955966	0.286646	-1.80555	-6.02788	-19.7592	6.28
2.46	-0.972112	0.225838	-1.42255	-6.12968	-19.7592	6.28
2.47	-0.984398	0.164134	-1.03389	-6.20715	-19.7592	6.28
2.48	-0.992776	0.101777	-0.641107	-6.25997	-19.7592	6.28
2.49	-0.997212	0.0390171	-0.245774	-6.28794	-19.7592	6.28
2.5	-0.997688	-0.0238981	0.150538	-6.29095	-19.7592	6.28
2.51	-0.994203	-0.0867185	0.54625	-6.26897	-19.7592	6.28
2.52	-0.98677	-0.149195	0.939787	-6.2221	-19.7592	6.28
2.53	-0.97542	-0.211078	1.32958	-6.15054	-19.7592	6.28
2.54	-0.960196	-0.272124	1.71408	-6.05455	-19.7592	6.28
2.55	-0.941161	-0.332089	2.09175	-5.93453	-19.7592	6.28
2.56	-0.918389	-0.390736	2.4611	-5.79096	-19.7592	6.28
2.57	-0.891971	-0.447832	2.82065	-5.62442	-19.7592	6.28
2.58	-0.862013	-0.50315	3.16897	-5.43556	-19.7592	6.28
2.59	-0.828634	-0.556471	3.50469	-5.22516	-19.7592	6.28
2.6	-0.791966	-0.607584	3.82646	-4.99403	-19.7592	6.28
2.61	-0.752156	-0.656286	4.133	-4.74312	-19.7592	6.28
2.62	-0.709361	-0.702384	4.42312	-4.47343	-19.7592	6.28
2.63	-0.663752	-0.745695	4.69564	-4.18602	-19.7592	6.28
2.64	-0.61551	-0.786049	4.94951	-3.88205	-19.7592	6.28
2.65	-0.564827	-0.823285	5.18371	-3.56273	-19.7592	6.28
2.66	-0.511905	-0.857257	5.39731	-3.22934	-19.7592	6.28
2.67	-0.456952	-0.88783	5.58949	-2.8832	-19.7592	6.28
2.68	-0.400189	-0.914883	5.75948	-2.52569	-19.7592	6.28
2.69	-0.341839	-0.93831	5.90661	-2.15823	-19.7592	6.28
2.7	-0.282135	-0.958019	6.03031	-1.78229	-19.7592	6.28
2.71	-0.221313	-0.973933	6.1301	-1.39935	-19.7592	6.28
2.72	-0.159614	-0.985988	6.20559	-1.01095	-19.7592	6.28
2.73	-0.0972828	-0.994138	6.25649	-0.618612	-19.7592	6.28
2.74	-0.0345666	-0.998352	6.28261	-0.223901	-19.7592	6.28
2.75	0.0282864	-0.998614	6.28386	0.171621	-19.7592	6.28
2.76	0.0910275	-0.994922	6.26023	0.566388	-19.7592	6.28
2.77	0.153408	-0.987294	6.21183	0.958838	-19.7592	6.28
2.78	0.215182	-0.975759	6.13887	1.34742	-19.7592	6.28
2.79	0.276105	-0.960363	6.04164	1.7306	-19.7592	6.28
2.8	0.335936	-0.94117	5.92053	2.10687	-19.7592	6.28
2.81	0.394438	-0.918254	5.77604	2.47473	-19.7592	6.28
2.82	0.45138	-0.891708	5.60873	2.83275	-19.7592	6.28
2.83	0.506538	-0.861636	5.41928	3.17951	-19.7592	6.28
2.84	0.559695	-0.82816	5.20845	3.51365	-19.7592	6.28
2.85	0.610639	-0.79141	4.97707	3.83385	-19.7592	6.28
2.86	0.65917	-0.751533	4.72606	4.13885	-19.7592	6.28
2.87	0.705098	-0.708687	4.45641	4.42746	-19.7592	6.28
2.88	0.74824	-0.663042	4.1692	4.69855	-19.7592	6.28
2.89	0.788427	-0.614779	3.86556	4.95104	-19.7592	6.28
2.9	0.825501	-0.564087	3.54669	5.18395	-19.7592	6.28
2.91	0.859314	-0.511168	3.21385	5.39637	-19.7592	6.28
2.92	0.889735	-0.456231	2.86836	5.58747	-19.7592	6.28
2.93	0.916644	-0.399492	2.51157	5.75648	-19.7592	6.28
2.94	0.939934	-0.341177	2.1449	5.90277	-19.7592	6.28
2.95	0.959514	-0.281514	1.76978	6.02574	-19.7592	6.28
2.96	0.975306	-0.220741	1.3877	6.12492	-19.7592	6.28
2.97	0.987249	-0.159097	1.00015	6.19993	-19.7592	6.28
2.98	0.995296	-0.0968242	0.608676	6.25046	-19.7592	6.28
2.99	0.999415	-0.0341696	0.214803	6.27633	-19.7592	6.28
3	0.999589	0.0286199	-0.179915	6.27743	-19.7592	6.28
3.01	0.995819	0.0912963	-0.573926	6.25375	-19.7592	6.28
3.02	0.988118	0.153613	-0.965678	6.20539	-19.7592	6.28
3.03	0.976518	0.215322	-1.35363	6.13253	-19.7592	6.28
3.04	0.961064	0.276183	-1.73626	6.03547	-19.7592	6.28
3.05	0.941816	0.335952	-2.11205	5.91459	-19.7592	6.28
3.06	0.91885	0.394396	-2.47953	5.77034	-19.7592	6.28
3.07	0.892258	0.451283	-2.83725	5.60331	-19.7592	6.28
3.08	0.862143	0.506389	-3.1838	5.41414	-19.7592	6.28
3.09	0.828624	0.559495	-3.51781	5.20357	-19.7592	6.28
3.1	0.791833	0.610392	-3.83796	4.97244	-19.7592	6.28
3.11	0.751915	0.658878	-4.143	4.72164	-19.7592	6.28
3.12	0.709027	0.704762	-4.43171	4.45215	-19.7592	6.28
3.13	0.663339	0.747862	-4.70295	4.16505	-19.7592	6.28
3.14	0.61503	0.788008	-4.95565	3.86145	-19.7592	6.28
3.15	0.564291	0.82504	-5.18881	3.54254	-19.7592	6.28
3.16	0.511322	0.858812	-5.40149	3.20958	-19.7592	6.28
3.17	0.456332	0.889189	-5.59286	2.86389	-19.7592	6.28
3.18	0.399538	0.916052	-5.76216	2.50681	-19.7592	6.28
3.19	0.341165	0.939292	-5.90869	2.13975	-19.7592	6.28
3.2	0.281442	0.958818	-6.03189	1.76417	-19.7592	6.28
3.21	0.220607	0.974552	-6.13125	1.38154	-19.7592	6.28
3.22	0.158898	0.986431	-6.20637	0.993373	-19.7592	6.28
3.23	0.0965611	0.994406	-6.25695	0.601202	-19.7592	6.28
3.24	0.0338419	0.998447	-6.28277	0.206578	-19.7592	6.28
3.25	-0.0290113	0.998535	-6.28372	-0.18894	-19.7592	6.28
3.26	-0.0917496	0.99467	-6.2598	-0.583786	-19.7592	6.28
3.27	-0.154125	0.986867	-6.21108	-0.976395	-19.7592	6.28
3.28	-0.215889	0.975155	-6.13776	-1.36521	-19.7592	6.28
3.29	-0.276799	0.95958	-6.0401	-1.74869	-19.7592	6.28
3.3	-0.336611	0.940204	-5.9185	-2.12531	-19.7592	6.28
3.31	-0.39509	0.917102	-5.77342	-2.49358	-19.7592	6.28
3.32	-0.452003	0.890365	-5.60542	-2.85203	-19.7592	6.28
3.33	-0.507125	0.860099	-5.41518	-3.19923	-19.7592	6.28
3.34	-0.560235	0.826422	-5.20344	-3.53381	-19.7592	6.28
3.35	-0.611124	0.789469	-4.97102	-3.85442	-19.7592	6.28
3.36	-0.65959	0.749385	-4.71886	-4.15979	-19.7592	6.28
3.37	-0.705439	0.706328	-4.44794	-4.44871	-19.7592	6.28
3.38	-0.74849	0.660469	-4.15933	-4.72002	-19.7592	6.28
3.39	-0.788571	0.61199	-3.85419	-4.97263	-19.7592	6.28
3.4	-0.825522	0.561082	-3.53372	-5.20554	-19.7592	6.28
3.41	-0.859198	0.507948	-3.19918	-5.41782	-19.7592	6.28
3.42	-0.889464	0.452798	-2.85192	-5.60861	-19.7592	6.28
3.43	-0.916199	0.39585	-2.49331	-5.77716	-19.7592	6.28
3.44	-0.939297	0.337331	-2.12477	-5.92278	-19.7592	6.28
3.45	-0.958666	0.277473	-1.74777	-6.0449	-19.7592	6.28
3.46	-0.974229	0.216513	-1.36381	-6.14303	-19.7592	6.28
3.47	-0.985924	0.154693	-0.974423	-6.21677	-19.7592	6.28
3.48	-0.993704	0.0922597	-0.581154	-6.26583	-19.7592	6.28
3.49	-0.997539	0.0294598	-0.185571	-6.29001	-19.7592	6.28
3.5	-0.997413	-0.0334572	0.210752	-6.28922	-19.7592	6.28
3.51	-0.993327	-0.0962413	0.606235	-6.26345	-19.7592	6.28
3.52	-0.985297	-0.158643	0.999304	-6.21281	-19.7592	6.28
3.53	-0.973354	-0.220415	1.38839	-6.13751	-19.7592	6.28
3.54	-0.957547	-0.281312	1.77195	-6.03785	-19.7592	6.28
3.55	-0.937939	-0.341092	2.14846	-5.91422	-19.7592	6.28
3.56	-0.914607	-0.399518	2.51641	-5.76712	-19.7592	6.28
3.57	-0.887644	-0.456359	2.87434	-5.59714	-19.7592	6.28
3.58	-0.857158	-0.511387	3.22084	-5.40496	-19.7592	6.28
3.59	-0.82327	-0.564386	3.55452	-5.19135	-19.7592	6.28
3.6	-0.786115	-0.615145	3.87405	-4.95715	-19.7592	6.28
3.61	-0.74584	-0.663464	4.17818	-4.70332	-19.7592	6.28
3.62	-0.702606	-0.70915	4.46569	-4.43086	-19.7592	6.28
3.63	-0.656585	-0.752023	4.73545	-4.14086	-19.7592	6.28
3.64	-0.60796	-0.791912	4.98639	-3.83448	-19.7592	6.28
3.65	-0.556924	-0.828662	5.21752	-3.51294	-19.7592	6.28
3.66	-0.503679	-0.862125	5.42792	-3.17752	-19.7592	6.28
3.67	-0.448437	-0.89217	5.61677	-2.82957	-19.7592	6.28
3.68	-0.391418	-0.918679	5.78333	-2.47045	-19.7592	6.28
3.69	-0.332847	-0.941547	5.92693	-2.10161	-19.7592	6.28
3.7	-0.272957	-0.960684	6.04703	-1.72451	-19.7592	6.28
3.71	-0.211986	-0.976014	6.14315	-1.34064	-19.7592	6.28
3.72	-0.150176	-0.987479	6.21492	-0.951537	-19.7592	6.28
3.73	-0.0877702	-0.995033	6.26206	-0.55874	-19.7592	6.28
3.74	-0.0250172	-0.998647	6.2844	-0.163805	-19.7592	6.28
3.75	0.0378349	-0.998307	6.28187	0.231703	-19.7592	6.28
3.76	0.100537	-0.994016	6.25447	0.626219	-19.7592	6.28
3.77	0.162842	-0.985791	6.20232	1.01818	-19.7592	6.28
3.78	0.224502	-0.973666	6.12565	1.40604	-19.7592	6.28
3.79	0.285274	-0.957689	6.02476	1.78827	-19.7592	6.28
3.8	0.344918	-0.937924	5.90007	2.16335	-19.7592	6.28
3.81	0.403198	-0.914451	5.75207	2.52982	-19.7592	6.28
3.82	0.459883	-0.887362	5.58135	2.88621	-19.7592	6.28
3.83	0.514751	-0.856765	5.3886	3.23114	-19.7592	6.28
3.84	0.567585	-0.822782	5.17459	3.56324	-19.7592	6.28
3.85	0.618175	-0.785547	4.94016	3.88121	-19.7592	6.28
3.86	0.666323	-0.745209	4.68625	4.1838	-19.7592	6.28
