1.09	52.9947	0.751431	-0.00978435	0.689228
1.1	52.9946	0.758323	-0.00987413	0.689225
1.11	52.9945	0.765215	-0.00996391	0.689222
1.12	52.9944	0.772108	-0.0100537	0.689219
1.13	52.9943	0.779	-0.0101435	0.689216
1.14	52.9942	0.785892	-0.0102332	0.689213
1.15	52.9941	0.792784	-0.010323	0.68921
1.16	52.994	0.799676	-0.0104128	0.689208
1.17	52.9939	0.806568	-0.0105026	0.689205
1.18	52.9938	0.81346	-0.0105924	0.689202
1.19	52.9936	0.820352	-0.0106821	0.689199
1.2	52.9935	0.827244	-0.0107719	0.689196
1.21	52.9934	0.834136	-0.0108617	0.689193
1.22	52.9933	0.841028	-0.0109515	0.68919
1.23	52.9932	0.84792	-0.0110413	0.689187
1.24	52.9931	0.854812	-0.011131	0.689184
1.25	52.993	0.861704	-0.0112208	0.689181
1.26	52.9929	0.868596	-0.0113106	0.689178
1.27	52.9928	0.875487	-0.0114004	0.689176
1.28	52.9926	0.882379	-0.0114902	0.689173
1.29	52.9925	0.889271	-0.01158	0.68917
1.3	52.9924	0.896162	-0.0116697	0.689167
1.31	52.9923	0.903054	-0.0117595	0.689164
1.32	52.9922	0.909946	-0.0118493	0.689161
1.33	52.9921	0.916837	-0.0119391	0.689158
1.34	52.9919	0.923729	-0.0120289	0.689155
1.35	52.9918	0.93062	-0.0121187	0.689152
1.36	52.9917	0.937512	-0.0122085	0.689149
1.37	52.9916	0.944403	-0.0122982	0.689147
1.38	52.9915	0.951295	-0.012388	0.689144
1.39	52.9913	0.958186	-0.0124778	0.689141
1.4	52.9912	0.965078	-0.0125676	0.689138
1.41	52.9911	0.971969	-0.0126574	0.689135
1.42	52.991	0.97886	-0.0127472	0.689132
1.43	52.9908	0.985752	-0.012837	0.689129
1.44	52.9907	0.992643	-0.0129268	0.689126
1.45	52.9906	0.999534	-0.0130166	0.689123
1.46	52.9904	1.00643	-0.0131063	0.68912
1.47	52.9903	1.01332	-0.0131961	0.689117
1.48	52.9902	1.02021	-0.0132859	0.689115
1.49	52.99	1.0271	-0.0133757	0.689112
1.5	52.9899	1.03399	-0.0134655	0.689109
1.51	52.9898	1.04088	-0.0135553	0.689106
1.52	52.9896	1.04777	-0.0136451	0.689103
1.53	52.9895	1.05466	-0.0137349	0.6891
1.54	52.9894	1.06155	-0.0138247	0.689097
1.55	52.9892	1.06845	-0.0139145	0.689094
1.56	52.9891	1.07534	-0.0140043	0.689091
1.57	52.9889	1.08223	-0.0140941	0.689088
1.58	52.9888	1.08912	-0.0141839	0.689085
1.59	52.9887	1.09601	-0.0142737	0.689083
1.6	52.9885	1.1029	-0.0143635	0.68908
1.61	52.9884	1.10979	-0.0144533	0.689077
1.62	52.9882	1.11668	-0.0145431	0.689074
1.63	52.9881	1.12357	-0.0146329	0.689071
1.64	52.9879	1.13046	-0.0147227	0.689068
1.65	52.9878	1.13735	-0.0148125	0.689065
1.66	52.9876	1.14424	-0.0149023	0.689062
1.67	52.9875	1.15113	-0.0149921	0.689059
1.68	52.9873	1.15802	-0.0150819	0.689056
1.69	52.9872	1.16492	-0.0151717	0.689053
1.7	52.987	1.17181	-0.0152615	0.689051
1.71	52.9869	1.1787	-0.0153513	0.689048
1.72	52.9867	1.18559	-0.0154411	0.689045
1.73	52.9866	1.19248	-0.0155309	0.689042
1.74	52.9864	1.19937	-0.0156207	0.689039
1.75	52.9863	1.20626	-0.0157105	0.689036
1.76	52.9861	1.21315	-0.0158003	0.689033
1.77	52.9859	1.22004	-0.0158901	0.68903
1.78	52.9858	1.22693	-0.0159799	0.689027
1.79	52.9856	1.23382	-0.0160697	0.689024
1.8	52.9855	1.24071	-0.0161595	0.689021
1.81	52.9853	1.2476	-0.0162493	0.689019
1.82	52.9851	1.25449	-0.0163391	0.689016
1.83	52.985	1.26138	-0.0164289	0.689013
1.84	52.9848	1.26827	-0.0165188	0.68901
1.85	52.9846	1.27516	-0.0166086	0.689007
1.86	52.9845	1.28205	-0.0166984	0.689004
1.87	52.9843	1.28894	-0.0167882	0.689001
1.88	52.9841	1.29583	-0.016878	0.688998
1.89	52.984	1.30272	-0.0169678	0.688995
1.9	52.9838	1.30961	-0.0170576	0.688992
1.91	52.9836	1.3165	-0.0171474	0.68899
1.92	52.9835	1.32339	-0.0172373	0.688987
1.93	52.9833	1.33028	-0.0173271	0.688984
1.94	52.9831	1.33717	-0.0174169	0.688981
1.95	52.9829	1.34406	-0.0175067	0.688978
1.96	52.9828	1.35095	-0.0175965	0.688975
1.97	52.9826	1.35784	-0.0176863	0.688972
1.98	52.9824	1.36473	-0.0177762	0.688969
1.99	52.9822	1.37162	-0.017866	0.688966
2	52.982	1.37851	-0.0179558	0.688963
2.01	52.9819	1.3854	-0.0180456	0.68896
2.02	52.9817	1.39229	-0.0181354	0.688958
2.03	52.9815	1.39918	-0.0182253	0.688955
2.04	52.9813	1.40607	-0.0183151	0.688952
2.05	52.9811	1.41296	-0.0184049	0.688949
2.06	52.981	1.41985	-0.0184947	0.688946
2.07	52.9808	1.42673	-0.0185845	0.688943
2.08	52.9806	1.43362	-0.0186744	0.68894
2.09	52.9804	1.44051	-0.0187642	0.688937
2.1	52.9802	1.4474	-0.018854	0.688934
2.11	52.98	1.45429	-0.0189438	0.688931
2.12	52.9798	1.46118	-0.0190337	0.688928
2.13	52.9796	1.46807	-0.0191235	0.688926
2.14	52.9794	1.47496	-0.0192133	0.688923
2.15	52.9793	1.48185	-0.0193032	0.68892
2.16	52.9791	1.48874	-0.019393	0.688917
2.17	52.9789	1.49563	-0.0194828	0.688914
2.18	52.9787	1.50252	-0.0195726	0.688911
2.19	52.9785	1.50941	-0.0196625	0.688908
2.2	52.9783	1.51629	-0.0197523	0.688905
2.21	52.9781	1.52318	-0.0198421	0.688902
2.22	52.9779	1.53007	-0.019932	0.688899
2.23	52.9777	1.53696	-0.0200218	0.688896
2.24	52.9775	1.54385	-0.0201116	0.688894
2.25	52.9773	1.55074	-0.0202015	0.688891
2.26	52.9771	1.55763	-0.0202913	0.688888
2.27	52.9769	1.56452	-0.0203812	0.688885
2.28	52.9767	1.57141	-0.020471	0.688882
2.29	52.9765	1.5783	-0.0205608	0.688879
